trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status,name_of_sponsor
2006-004973-83,4,2008-04-24,2008-04-24,4,0,0,0,3,0,0,1,1,1,Solvay Pharmaceuticals. Inc.
2006-004977-91,1,2008-03-01,2008-03-01,1,0,0,0,4,0,0,1,0,0,"Universitätsklinikum Mannheim, Klinik für Anästhesiologie"
2006-004978-27,1,,,0,0,0,0,3,0,0,0,0,0,Zentralklinikum St. Pölten
2006-004979-35,1,2007-06-27,2007-06-27,1,0,0,0,3,0,0,1,0,1,Andi - Ventis
2006-004980-79,1,,,0,0,0,0,2,0,1,1,0,0,Medical University of Vienna
2006-004981-14,1,,,0,0,0,0,2,0,0,0,0,0,"National Institute of Oncology, Budapest, Hungary"
2006-004982-32,1,2013-10-23,2013-10-23,1,1,0,0,2,0,0,1,0,0,"Medical University of Vienna, Department of Pedatrics"
2006-004983-30,1,2011-11-30,2011-11-30,1,0,0,0,2,0,0,1,0,0,ACO-ASSO
2006-004989-14,1,2010-11-01,2010-11-01,1,0,0,1,4,0,0,1,0,0,Christie Hospital NHS Trust
2006-004991-10,1,,,0,0,0,0,2,0,0,1,0,0,"Universith Hospital of Heraklion, Department of Medical Oncology"
2006-004997-28,11,2012-06-04,2012-06-19,9,1,0,0,3,0,0,2,1,1,"Laboratorios Andrómaco, S.A. (compañía perteneciente al Grupo Grünenthal España)"
2006-004998-95,4,2008-02-15,2008-02-16,4,1,0,0,3,0,0,1,0,1,Grünenthal GmbH
2006-005000-13,8,2011-02-08,2011-02-08,3,1,0,0,2,0,0,2,0,1,Merck KGaA
2006-005003-33,6,2011-02-08,2016-05-05,4,1,0,0,3,0,0,2,1,1,Basilea Pharmaceutica Ltd
2006-005004-14,1,,,0,0,0,0,2,0,0,0,0,0,ISTITUTO EUROPEO DI ONCOLOGIA
2006-005005-55,1,2015-02-17,2015-02-17,1,1,0,0,1,0,0,1,0,1,Boehringer Ingelheim Ltd
2006-005006-31,1,,,0,0,0,0,1,0,0,0,0,1,Merck Sante France
2006-005007-34,1,,,0,0,0,0,2,0,0,1,1,0,UMCU
2006-005008-15,1,,,0,0,0,0,4,0,0,0,0,0,Moorfields Eye Hospital NHS Foundation Trust
2006-005009-69,1,,,0,0,0,1,2,0,0,0,0,0,ISTITUTO NAZIONALE PER LA CURA TUMORI
2006-005010-12,1,2008-11-17,2008-11-17,1,1,0,0,2,0,0,1,0,1,Novartis Pharma Services AG
2006-005011-10,1,,,0,0,0,0,2,0,0,0,0,0,UNIVERSITA  DEGLI STUDI DI UDINE
2006-005014-13,1,,,0,0,0,0,2,0,0,0,0,0,AZIENDA OSPEDALIERA DI PADOVA
2006-005017-36,5,2009-02-03,2009-02-03,3,0,0,0,2,0,0,2,1,1,FRESENIUS BIOTECH GMBH
2006-005019-81,1,,,0,0,0,1,2,0,0,0,0,1,OPi
2006-005022-23,3,2016-11-11,2016-11-11,3,1,0,0,2,0,0,1,0,0,AstraZeneca AB
2006-005023-42,1,,,0,1,0,0,2,0,0,0,0,1,AstraZeneca AB
2006-005025-31,1,2010-03-08,2010-03-08,1,0,0,0,3,0,0,1,0,0,Universitätsmedizin der Johannes Gutenberg-Universität Mainz
2006-005030-20,1,,,0,0,0,0,2,0,0,1,0,0,ISTITUTO GIANNINA GASLINI
2006-005031-21,1,,,0,0,0,0,2,0,0,1,0,0,ISTITUTO GIANNINA GASLINI
2006-005032-25,1,,,0,0,0,0,2,0,0,0,0,1,Vaxon Biotech
2006-005034-20,1,2009-11-03,2009-11-03,1,0,0,0,2,0,0,1,1,0,"Klinik für Dermatologie und Venerologie, Universitätsklinikum Hamburg-Eppendorf"
2006-005035-19,15,2016-11-30,2017-10-26,12,1,0,0,2,0,0,2,0,1,Pfizer S.A.
2006-005036-24,5,2008-08-15,2008-08-15,5,1,0,0,2,0,0,1,0,1,"Pfizer Ltd - Ramsgate Road, Sandwich CT139NJ, UK."
2006-005039-40,1,,,0,0,0,0,4,0,0,1,0,0,Calcium and Bone Metabolic Unit Copenhange University Hospital Hvidovre
2006-005041-11,1,,,0,0,0,0,3,1,0,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005044-86,1,,,0,0,0,0,2,0,0,0,0,0,Roessingh Research and Development
2006-005046-37,1,,,0,1,0,0,3,0,0,0,0,0,Cambridge University Hospitals NHS Foundation Trust
2006-005047-28,7,2009-02-12,2009-02-12,5,1,0,0,3,0,0,2,1,1,DAIICHI SANKYO PHARMA DEVELOPMENT
2006-005048-97,5,2007-11-20,2007-11-20,1,1,0,0,2,0,0,2,1,1,SCHWARZ BIOSCIENCES GmbH
2006-005049-12,3,2008-08-14,2008-08-14,1,0,0,0,3,0,0,2,0,1,Renovo Ltd
2006-005051-15,10,2008-10-06,2008-11-12,5,1,0,0,3,0,0,2,1,1,Suomen MSD Oy
2006-005056-32,1,,,0,0,0,0,4,0,1,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005071-17,1,,,0,0,0,0,2,0,0,0,0,1,Hormos Medical Ltd
2006-005072-40,13,2008-07-04,2008-07-04,11,0,0,0,2,0,0,2,0,1,Cardiome Pharma Corp.
2006-005073-22,6,2008-09-18,2008-09-18,3,1,0,0,3,0,0,1,0,1,AstraZeneca AB
2006-005076-41,1,,,0,0,0,0,1,0,0,0,0,0,Hvidovre Hospital
2006-005077-21,1,,,0,0,0,0,2,0,0,1,0,0,Dutch Childhood Oncology Group (DCOG)
2006-005078-28,7,2008-12-08,2009-02-12,5,1,0,0,3,0,0,2,1,1,GlaxoSmithKline Research & Development Ltd
2006-005079-17,1,,,0,1,0,0,2,0,0,0,0,1,Nektar Therapeutics
2006-005082-19,1,,,0,0,0,0,4,0,0,0,0,0,"Research Innovation Services, University of Nottingham"
2006-005084-26,4,2008-11-03,2008-11-03,2,1,0,0,3,0,0,2,1,1,Pfizer Inc
2006-005087-10,1,,,0,0,0,1,2,0,0,0,0,0,CHU Amiens
2006-005088-25,1,,,0,0,0,0,1,0,0,0,0,0,Leiden University Medical Center
2006-005090-21,1,,,0,0,0,0,2,0,0,1,0,0,AZIENDA SANITARIA OSPEDALIERA  S. GIOVANNI BATTISTA DI TORINO
2006-005091-41,1,2008-03-28,2008-03-28,1,0,0,0,3,0,0,1,0,1,RIEMSER Arzneimittel AG
2006-005092-18,1,2009-01-07,2009-01-07,1,0,0,0,2,0,0,1,0,1,KUROS BIOSURGERY AG
2006-005093-40,9,2011-05-19,2011-05-19,7,0,0,0,2,0,0,2,0,2,KUROS BIOSURGERY AG
2006-005096-17,1,2009-03-30,2009-03-30,1,1,0,0,2,0,0,1,0,1,"Merck & Co., Inc"
2006-005097-52,1,,,0,0,0,0,4,0,0,0,0,0,"Adelaide & Meath Hospital, incorporating the National Children's hospital"
2006-005101-64,1,,,0,1,0,0,3,0,1,1,0,1,MERCK SHARP DOHME
2006-005103-33,1,,,0,0,0,0,4,0,0,0,0,0,Laboratoires WELEDA
2006-005104-14,1,,,0,0,0,0,3,0,0,0,0,0,Universitätsklinikum Schleswig-Holstein
2006-005107-34,1,2011-05-31,2011-05-31,1,0,0,0,3,0,0,1,1,0,University of Nottingham
2006-005110-12,1,,,0,0,0,0,2,0,0,0,0,0,CHU de Besançon
2006-005113-35,1,,,0,0,0,0,3,0,0,0,0,0,CHU de Limoges
2006-005118-11,5,2010-07-27,2010-10-14,3,1,0,0,2,0,0,1,0,1,Lilly S.A.
2006-005122-23,8,2008-10-14,2008-10-24,5,1,0,0,3,0,0,2,1,1,MSD Finland Oy
2006-005123-42,5,2010-02-26,2010-02-26,3,1,0,0,2,0,0,2,0,1,Vertex Pharmaceuticals Incorporated
2006-005127-42,1,2007-03-01,2007-03-01,1,0,0,0,3,0,0,1,0,1,Institut für Klinische Forschung und Entwicklung (ikfe) GmbH
2006-005128-18,3,2012-02-16,2012-02-16,3,0,0,0,2,0,0,1,0,1,Kuros Biosurgery AG
2006-005137-38,6,2009-04-28,2009-04-28,4,1,0,0,3,0,0,2,0,1,Wyeth Pharmaceuticals France
2006-005139-61,1,,,0,0,0,0,2,0,1,1,1,1,Emotional Brain
2006-005140-89,1,,,0,1,0,0,4,0,1,0,0,1,TEVA Pharmaceuticals Industries Ltd
2006-005143-28,1,2008-05-01,2008-05-01,1,0,0,0,1,0,1,1,0,0,Medicinsk Forskning
2006-005144-84,1,,,0,1,0,1,2,0,0,0,0,1,Roche SAS
2006-005145-11,8,2008-11-13,2008-11-13,3,1,0,0,2,0,0,2,0,1,Bayer Healthcare AG
2006-005147-28,7,2015-04-22,2016-04-22,4,1,0,0,3,0,0,2,0,1,F. Hoffmann-La Roche Ltd
2006-005157-29,1,,,0,0,0,0,4,0,0,0,0,0,CHRU-TOURS
2006-005159-14,3,2014-01-13,2014-01-13,2,1,0,1,0,0,0,1,0,1,GamidaCell-Teva Joint Venture Ltd.
2006-005161-18,1,2009-04-15,2009-04-15,1,1,0,0,2,0,0,1,0,1,Debiopharm
2006-005163-26,1,2016-01-01,2016-01-01,1,0,0,0,3,0,0,1,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005168-16,1,,,0,0,0,1,2,0,0,0,0,0,Institut Sainte Catherine
2006-005169-21,1,,,0,0,0,0,4,0,0,0,0,1,"J. Uriach y Compañia, S. A."
2006-005174-42,3,,,0,0,0,0,3,0,0,0,0,0,HOVON Foundation
2006-005175-18,1,,,0,0,0,0,4,0,0,0,0,0,"Dpt. of Internal Medicine, Medical University of Innsbruck"
2006-005177-21,11,2010-03-04,2010-03-04,6,0,0,0,3,0,0,2,0,1,HUMAN GENOME SCIENCES INC
2006-005179-17,1,,,0,0,0,1,2,0,0,0,0,0,ISTITUTI ORTOPEDICI RIZZOLI
2006-005180-25,1,2008-04-23,2008-04-23,1,0,0,1,2,0,0,1,0,1,Nordmark Arzneimittel GmbH
2006-005182-20,2,2008-06-23,2008-06-23,2,0,0,0,3,0,0,1,0,1,Solvay Pharmaceuticals
2006-005183-91,2,2009-07-07,2009-07-07,1,0,0,0,3,0,0,1,0,1,Solvay Pharmaceuticals
2006-005186-18,8,2012-09-20,2012-09-20,4,1,0,2,3,0,0,2,0,1,Solvay Pharmaceuticals BV.
2006-005191-41,2,2007-09-25,2007-09-25,2,0,0,0,1,0,1,1,0,1,"Baxter Healthcare Corporation, Baxter BioScience"
2006-005192-18,5,2008-11-03,2008-11-03,4,1,0,0,3,0,0,1,1,1,Pfizer Ltd.
2006-005195-40,1,,,0,0,0,0,4,0,0,0,0,0,Leila Niemi-Murola
2006-005196-17,1,,,0,0,0,0,2,0,0,0,0,1,"BioCryst Pharmaceuticals, Inc."
2006-005197-51,1,,,0,0,0,0,2,0,0,0,0,0,The Netherlands Cancer Institute/ Antoni van Leeuwenhoek hospital
2006-005200-13,1,,,0,0,0,1,2,0,0,1,1,1,Ipsen Pharma GmbH
2006-005201-60,1,,,0,1,0,0,3,0,0,0,0,1,"LABORATORIOS FARMACÉUTICOS ROVI, S.A."
2006-005203-33,1,,,0,1,0,0,2,0,1,0,0,1,Novartis Vaccines and Diagnostics GmbH & Co. KG
2006-005206-31,1,2008-11-10,2008-11-10,1,0,0,0,3,0,0,1,1,0,Örebro University Hospital
2006-005212-27,3,2008-07-03,2008-07-03,1,1,1,2,3,0,0,2,0,1,AstraZeneca AB
2006-005215-98,1,,,0,0,0,0,4,0,0,0,0,0,Sanquin Plasma Products
2006-005216-27,1,,,0,0,0,1,4,0,0,0,0,0,"HUS, Hospital for Children and Adolescents"
2006-005218-11,1,,,0,0,0,1,3,0,0,0,0,0,ASSOCIAZIONE ITALIANA ENDOCRINOLOGIA-METABOLISMO-IPOFISI
2006-005220-16,1,2010-11-08,2010-11-08,1,0,0,0,2,0,0,1,0,0,Karolinska institutet
2006-005221-37,1,,,0,0,0,0,2,0,0,1,1,1,Astion Danmark A/S
2006-005227-42,1,,,0,1,0,0,2,0,1,0,0,1,GlaxoSmithKline Research & Development Ltd
2006-005228-18,1,2007-09-06,2007-09-06,1,1,0,0,2,0,0,1,0,1,GlaxoSmithKline Research and Development Limited
2006-005230-20,1,,,0,0,0,1,3,0,0,0,0,0,OSPEDALE MAGGIORE DI MILANO (IRCCS)
2006-005234-21,8,2009-05-28,2009-05-28,7,0,0,0,4,0,0,2,0,1,Schering-Plough Research Institute
2006-005235-14,11,2008-02-27,2009-12-10,7,0,0,0,4,0,0,2,0,1,Schering-Plough Research Institute - A division of Schering-Plough Corp.
2006-005237-38,1,2008-12-17,2008-12-17,1,1,0,0,4,0,0,1,0,1,"Alcon Laboratories, Inc."
2006-005238-19,1,,,0,0,0,0,2,0,0,1,0,0,Instituto Cientifico y Tecnologico de Navarra
2006-005239-32,1,,,0,0,0,1,4,0,0,0,0,0,"Medical Sciences, Akademiska sjukhuset"
2006-005240-93,1,2010-05-17,2010-05-17,1,0,0,0,4,0,0,1,0,0,Karolinska University Hospital
2006-005242-36,1,2007-06-11,2007-06-11,1,0,0,0,2,0,0,1,0,1,Moberg Derma AB
2006-005249-13,1,2010-12-06,2010-12-06,1,0,0,0,1,0,1,1,0,0,"Department of Clinical Pharmacology, University of Greifswald"
2006-005252-32,1,,,0,1,0,0,2,0,0,1,1,1,ANGELINI
2006-005254-68,1,,,0,0,0,0,4,0,0,0,0,0,GEL/TAMO (Cooperative Spanish Group of Lymphoma/Autologous bone marrow transplant).
2006-005256-33,3,2008-05-16,2008-05-16,2,1,0,0,2,0,0,1,0,1,Boehringer Ingelheim Pharma GmbH & Co. KG
2006-005260-88,10,2009-02-17,2009-02-17,5,1,0,0,3,0,0,2,1,1,Novartis Pharma Services AG
2006-005261-19,8,2009-01-21,2009-01-21,4,1,0,0,3,0,0,2,1,1,Novartis Pharma Services AG
2006-005262-39,1,,,0,0,0,0,2,0,0,1,0,0,Charité-Universitätsmedizin Berlin
2006-005263-26,1,,,0,1,0,0,3,0,0,0,0,1,"ALK-Abelló, S.A."
2006-005268-19,1,,,0,1,0,0,2,0,0,0,0,1,"Merck, S.L."
2006-005269-20,1,,,0,0,0,0,3,0,0,1,0,1,LETI Pharma GmbH
2006-005270-47,14,2008-03-14,2008-06-17,10,1,0,0,3,0,0,2,0,1,Schering AG
2006-005275-18,1,,,0,0,0,1,3,0,0,0,0,3,Astellas
2006-005283-47,4,2008-08-31,2008-08-31,1,1,0,0,3,0,0,2,0,1,"Cerexa, Inc."
2006-005287-94,1,2014-03-17,2014-03-17,1,0,0,0,2,0,0,1,0,0,Medizinische Universität Wien
2006-005289-37,1,,,0,0,0,0,3,0,1,0,0,0,University Witten/Herdecke
2006-005291-41,1,,,0,0,0,0,2,0,1,1,1,1,CYATHUS Exquirere PharmaforschungsGmbH
2006-005294-22,1,,,0,0,0,0,4,0,0,0,0,0,CHU Saint-Etienne
2006-005296-18,1,,,0,0,0,0,2,0,0,1,1,0,Heinrich-Heine-Universität Duesseldorf
2006-005297-48,1,,,0,0,0,0,2,0,0,0,0,0,"University of Copenhagen, Roskilde, Department of Dermatology"
2006-005298-23,1,,,0,0,0,0,2,0,0,1,1,1,IPERBOREAL PHARMA
2006-005299-42,4,2013-08-28,2013-08-28,1,0,0,0,4,0,0,2,0,0,Groupe d'Etude Thérapeutique des Affections Inflammatoires Digestives (G.E.T.A.I.D.)
2006-005300-13,1,,,0,0,0,0,2,0,0,1,1,1,IPERBOREAL PHARMA
2006-005301-63,1,2008-12-31,2008-12-31,1,0,0,1,2,0,0,1,0,0,University Hospital Vienna
2006-005303-34,3,2008-01-16,2008-01-16,2,1,0,0,3,0,0,2,0,1,sanofi-aventis recherche & développement
2006-005304-14,1,2008-07-01,2008-07-01,1,1,0,0,3,0,0,1,0,1,Allergopharma Joachim Ganzer KG
2006-005305-58,4,,,0,0,0,0,2,0,0,2,0,1,Lilly S.A.
2006-005306-31,3,2008-08-25,2008-08-25,2,1,0,0,2,0,0,1,1,1,Eli Lilly and Company limited
2006-005308-15,1,,,0,0,0,0,2,0,0,1,0,0,"University Heidelberg, Department of General Surgery"
2006-005313-35,1,,,0,0,0,0,4,0,0,0,0,0,GGZ Drenthe
2006-005314-12,4,2010-02-25,2010-02-25,3,0,0,0,2,0,0,2,0,1,WILEX AG
2006-005315-10,1,,,0,0,0,0,2,0,0,1,0,0,OSPEDALE SACRO CUORE-DON CALABRIA
2006-005318-11,1,,,0,0,0,0,2,0,0,0,0,0,CHU Toulouse
2006-005320-16,1,2011-07-29,2011-07-29,1,1,0,1,3,0,0,1,0,1,Genzyme Europe BV
2006-005321-40,6,2008-10-08,2008-10-08,1,0,0,0,3,0,0,2,0,1,Clinuvel Pharmaceuticals Limited
2006-005324-17,1,,,0,0,0,0,4,0,1,0,0,0,Sint Maartenskliniek
2006-005328-18,9,,,0,0,0,0,3,0,0,2,0,0,Assistance Publique - Hôpitaux de Paris (AP-HP)
2006-005329-42,1,,,0,0,0,0,2,0,0,0,0,0,Grupo Español de Tratamiento de los Tumores de Cabeza y Cuello (TTCC)
2006-005330-20,11,2013-05-17,2013-08-02,7,1,0,0,3,0,0,2,0,1,ROCHE
2006-005331-25,1,,,0,0,0,0,4,0,0,0,0,3,Swansea NHS Trust
2006-005332-25,1,,,0,1,0,0,3,0,0,1,0,1,"Cerexa, Inc."
2006-005334-21,5,2008-03-06,2008-04-04,3,1,0,0,2,0,0,2,0,1,sanofi-aventis recherche et développement
2006-005335-16,1,,,0,0,0,0,3,0,0,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005336-24,1,,,0,0,0,0,3,0,0,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005338-19,1,,,0,0,0,0,3,0,0,0,0,1,LABORATOIRES GRIMBERG
2006-005341-11,1,2008-03-25,2008-03-25,1,1,0,1,1,0,0,1,0,1,Shire Pharmaceuticals Ireland Limited
2006-005342-36,1,2009-12-28,2009-12-28,1,1,0,0,3,0,0,1,0,1,Merz Pharmaceuticals GmbH
2006-005344-83,1,2007-05-18,2007-05-18,1,1,0,0,2,0,0,1,1,1,Probiodrug AG
2006-005345-11,1,,,0,0,0,0,2,0,0,0,0,0,University of Nottingham
2006-005346-37,1,,,0,0,0,0,3,0,0,4,0,1,Eli Lilly and Company Limited
2006-005349-13,3,2009-01-24,2010-03-29,3,1,0,0,3,0,0,1,0,1,Chiesi Farmaceutici SpA
2006-005350-79,1,2008-06-25,2008-06-25,1,1,0,0,2,0,0,1,0,1,Novo Nordisk A/S
2006-005351-14,8,2009-09-05,2009-09-05,4,1,0,0,3,0,0,2,0,1,Bristol-Myers Squibb International Corporation
2006-005352-32,1,,,0,0,0,0,3,0,0,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005353-30,5,2013-08-29,2013-08-29,3,1,0,0,3,0,0,2,0,1,ROCHE
2006-005354-68,1,,,0,0,0,0,4,0,0,0,0,0,AZIENDA OSPEDALIERA POLICLINICO DI MODENA
2006-005355-16,9,2008-05-09,2008-05-09,4,1,0,0,3,0,0,2,1,1,F. Hoffmann-La Roche Ltd
2006-005356-33,1,,,0,0,0,0,2,0,0,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005357-29,10,2011-11-18,2013-10-23,2,1,0,0,3,0,0,2,1,1,F. Hoffmann-La Roche Ltd
2006-005361-19,1,,,0,0,0,0,4,0,0,0,0,0,St Georges Hospital
2006-005364-65,1,2011-11-03,2011-11-03,1,0,0,0,2,0,0,1,0,0,AUO
2006-005370-49,3,2010-05-10,2010-08-02,2,1,0,0,4,0,0,1,0,1,Roche Latvija SIA
2006-005373-22,1,,,0,0,0,0,4,0,0,0,0,0,Central Manchester and Manchester Children's University Hospitals NHS Trust
2006-005377-22,7,2008-06-12,2008-08-07,4,0,0,0,3,0,0,2,1,1,Dr. Falk Pharma GmbH
2006-005380-25,1,,,0,0,0,0,4,0,0,0,0,0,CHU de Clermont-Ferrand
2006-005381-39,2,2008-10-03,2008-10-03,2,1,0,0,2,0,0,1,0,1,"Pfizer Ltd, Ramsgate Road, Sandwich, Kent. UK"
2006-005382-19,1,,,0,0,0,0,4,0,0,0,0,0,University Hospitals of Leicester NHS Trust
2006-005383-51,1,,,0,1,0,0,3,0,0,0,0,1,Lilly S.A.
2006-005385-39,6,2009-03-04,2009-03-04,4,1,0,0,3,0,0,2,1,1,sanofi-aventis recherche et developpement
2006-005386-19,1,,,0,0,0,0,4,0,0,0,0,0,Cliniques Universitaires Saint-Luc
2006-005391-40,1,,,0,0,0,0,2,0,0,1,1,0,AZIENDA OSPEDALIERA SENESE
2006-005394-22,1,,,0,0,0,0,4,0,0,0,0,0,Turku university hospital
2006-005395-40,1,,,0,0,0,0,4,0,0,0,0,0,Barts and The London NHS Trust
2006-005396-17,4,2008-05-12,2008-05-12,2,1,0,0,3,0,0,2,0,1,MERZ PHARMACEUTICALS GMBH
2006-005399-42,1,,,0,0,0,0,4,0,0,0,0,0,Guy's & St Thomas' NHS Foundation Trust
2006-005400-14,1,,,0,0,0,0,4,0,0,3,0,0,Moorfields Eye Hospital NHS Foundation Trust
2006-005403-34,7,2011-11-22,2011-11-22,1,0,0,0,3,0,0,2,0,1,Archimedes Development Ltd
2006-005404-13,1,2009-05-03,2009-05-03,1,1,0,0,2,0,0,1,0,1,Novartis Pharma GmbH
2006-005405-67,1,,,0,0,0,0,2,0,0,0,0,1,LABCATAL
2006-005406-32,1,,,0,0,0,0,4,0,1,0,0,0,Belfast City Hospital Trust
2006-005407-33,1,,,0,0,0,0,4,0,1,0,0,0,King's College London
2006-005408-14,8,2009-06-09,2009-06-22,4,1,0,0,3,0,0,2,1,1,Novartis Pharma Services AG
2006-005410-13,1,2010-04-28,2010-04-28,1,0,0,1,3,0,0,1,1,0,University Hospital of Ulm
2006-005416-28,1,2007-04-01,2007-04-01,1,0,0,0,4,0,1,1,0,0,Danish University of Pharmaceutical Sciences
2006-005419-92,1,,,0,0,0,0,3,0,0,0,0,0,HOSPICES CIVILS DE LYON
2006-005420-17,1,,,0,1,0,0,1,0,0,1,0,1,LTB4 Sweden AB
2006-005421-31,1,,,0,0,0,0,3,0,0,0,0,0,RER Saint Denis
2006-005422-23,3,2008-10-06,2008-10-06,2,1,0,0,3,0,0,1,0,1,sanofi-aventis recherche et développement
2006-005426-23,1,,,0,0,0,0,2,0,0,1,1,0,Pierre Schydlowsky
2006-005428-18,2,2007-10-03,2007-10-03,1,1,0,0,3,0,1,1,0,1,Novartis Vaccines and Diagnostics GmbH & Co. KG
2006-005432-24,1,2007-10-30,2007-10-30,1,1,0,0,3,0,0,1,0,1,Hermal Kurt Herrmann GmbH & Co OHG
2006-005437-38,6,2008-06-30,2008-07-08,5,1,0,0,2,0,0,2,0,1,AstraZeneca AB
2006-005438-19,1,2008-10-14,2008-10-14,1,1,0,0,4,0,0,1,0,1,SCHWARZ PHARMA Deutschland GmbH
2006-005440-87,1,,,0,0,0,0,2,0,0,0,0,0,Centre René Gauducheau
2006-005442-37,1,,,0,0,0,0,4,0,0,0,0,0,"University Medical Center St Radboud, department of neurology"
2006-005444-88,5,2008-04-15,2008-04-15,1,0,0,1,3,0,0,2,1,1,Theratechnologies Inc.
2006-005445-11,1,,,0,1,0,0,3,0,1,1,0,1,Sanofi Pasteur MSD S.N.C.
2006-005449-12,1,,,0,0,0,1,3,0,0,0,0,0,Dipartimento di Pediatria
2006-005450-71,1,,,0,0,0,0,3,0,0,0,0,0,Augenklinik der LMU München
2006-005451-15,1,,,0,0,0,0,2,0,0,0,0,1,MOLMED
2006-005453-30,1,2010-06-23,2010-06-23,1,1,0,0,2,0,0,1,0,1,"Cubist Pharmaceuticals, Inc."
2006-005454-76,1,,,0,0,0,0,3,0,0,0,0,0,IRCCS CASA SOLLIEVO DELLA SOFFERENZA
2006-005455-15,5,2008-10-29,2008-10-29,1,1,1,1,3,0,0,2,0,1,Novartis Pharma Services AG
2006-005456-32,1,,,0,0,0,0,3,0,0,0,0,0,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS (AP-HP)
2006-005460-30,1,,,0,0,0,0,3,0,0,0,0,0,OSPEDALI CIVILI DI LIONE
2006-005461-19,1,,,0,0,0,0,3,0,0,0,0,1,Zentiva a.s.
2006-005462-40,1,,,0,0,0,0,2,0,0,0,0,0,CHU Toulouse
2006-005465-19,1,2008-08-12,2008-08-12,1,0,0,0,2,0,0,1,1,1,ITALFARMACO
2006-005466-39,2,2008-10-09,2008-10-09,1,1,0,0,2,0,0,2,0,1,Biogen Idec Ltd
2006-005467-26,2,,,0,1,0,0,2,0,0,2,0,1,Biogen Idec Ltd
2006-005468-25,1,,,0,0,0,0,3,0,0,0,0,0,Retinaklinikken Aleris
2006-005469-20,1,,,0,1,0,0,2,0,0,0,0,1,sanofi-aventis recherche & développement
2006-005470-41,1,,,0,0,0,0,4,0,1,0,0,1,Regent Medical
2006-005471-18,1,,,0,0,0,0,4,0,0,0,0,0,Sheffield Teaching Hospitals NHS Foundation Trust
2006-005473-21,7,2009-05-08,2009-05-25,4,1,0,0,3,0,0,2,1,1,Novartis Pharma Services AG
2006-005475-17,8,2015-02-12,2015-02-12,5,1,0,0,3,0,0,2,0,1,Institut de Recherches Internationales Servier (I.R.I.S.)
2006-005476-40,6,2011-12-15,2011-12-15,2,1,0,0,2,0,0,2,1,1,Pfizer S.A.
2006-005477-22,1,2008-10-20,2008-10-20,1,1,0,0,2,0,1,1,0,1,GlaxoSmithKline Biologicals
2006-005485-40,1,,,0,0,0,1,2,0,0,3,0,1,Regulon Α.Ε.
2006-005491-40,1,2007-12-26,2007-12-26,1,0,0,0,2,0,0,1,1,1,"ImaRx Therapeutics, Inc"
2006-005492-17,6,2008-02-13,2008-02-13,6,1,0,0,3,0,0,1,0,1,"Takeda Global Research & Development Centre (Europe) Ltd.,"
2006-005493-52,1,,,0,0,0,0,2,0,0,0,0,0,Division K Kärnsjukhuset
2006-005494-21,1,,,0,0,0,0,4,0,0,1,0,0,HYKS Marian sairaala
2006-005499-42,1,,,0,0,0,0,2,0,0,0,0,0,ACROSS (Associació Catalana de Recerca Oncològica i les seves implicacions Sanitàries i Socials)
2006-005500-14,1,2011-02-23,2011-02-23,1,0,0,0,2,0,0,1,0,0,Universitätsmedizin der Johannes-Gutenberg Universität Mainz
2006-005504-13,1,,,0,0,0,0,2,0,0,0,0,0,HOSPICES CIVILS DE LYON
2006-005505-64,1,,,0,0,0,0,3,0,0,0,0,0,"Cambridge University Hospitals NHS Foundation Trust, Addenbrooke's Hospital"
2006-005506-32,1,,,0,0,0,0,4,0,0,1,1,0,Danish Pain Research Center
2006-005508-14,1,2007-04-23,2007-04-23,1,1,0,0,4,0,1,1,0,1,Bayer Consumer Care AG
2006-005509-79,1,2007-08-29,2007-08-29,1,1,0,1,2,0,0,1,0,1,Vectura Group plc
2006-005512-27,8,2009-07-03,2009-07-03,1,1,0,0,0,0,0,2,0,1,Lilly S.A.
2006-005513-35,10,2008-03-07,2008-04-10,7,1,0,0,4,0,0,2,0,2,Merck Sharp & Dohme oü
2006-005514-12,2,2008-04-24,2008-04-24,2,0,0,1,2,0,0,1,0,1,INNOVIVE Pharmaceuticals
2006-005515-10,7,2014-01-28,2014-02-10,3,1,1,0,1,0,0,2,1,2,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc., USA"
2006-005518-11,1,,,0,0,0,0,3,0,0,0,0,0,Örebro University Hospital
2006-005520-16,14,2010-05-24,2011-11-30,8,1,0,0,3,0,0,2,0,1,ROCHE
